"GameDate","Attendance","GameCode","GameDay","VisitTeam","VisitLeague","HomeTeam","HomeLeague","HomeGameNum","VisitScore","HomeScore","DayNight","GameMinutes","GameYear","GameMonth","Winner","WinTeam"
2010-05-04,39020,0,"Tue","DET","AL","MIN","AL",27,3,4,"N",152,"2010","05","HOME","MIN"
2010-05-05,39037,0,"Wed","DET","AL","MIN","AL",28,4,5,"D",158,"2010","05","HOME","MIN"
2010-05-06,38489,0,"Thu","BAL","AL","MIN","AL",29,2,0,"N",137,"2010","05","VISIT","BAL"
2010-05-08,38608,1,"Sat","BAL","AL","MIN","AL",30,7,3,"D",156,"2010","05","VISIT","BAL"
2010-05-08,38863,2,"Sat","BAL","AL","MIN","AL",31,1,6,"N",143,"2010","05","HOME","MIN"
2010-05-09,38641,0,"Sun","BAL","AL","MIN","AL",32,0,6,"D",144,"2010","05","HOME","MIN"
2010-05-11,38764,0,"Tue","CHA","AL","MIN","AL",33,5,2,"N",159,"2010","05","VISIT","CHA"
2010-05-12,38895,0,"Wed","CHA","AL","MIN","AL",34,2,3,"D",142,"2010","05","HOME","MIN"
2010-05-21,38737,0,"Fri","MIL","NL","MIN","AL",42,3,15,"N",171,"2010","05","HOME","MIN"
2010-05-22,39152,0,"Sat","MIL","NL","MIN","AL",43,7,8,"D",285,"2010","05","HOME","MIN"
2010-05-23,38952,0,"Sun","MIL","NL","MIN","AL",44,4,3,"D",168,"2010","05","VISIT","MIL"
2010-05-25,38962,0,"Tue","NYA","AL","MIN","AL",45,1,0,"N",159,"2010","05","VISIT","NYA"
2010-05-26,39353,0,"Wed","NYA","AL","MIN","AL",46,3,2,"N",161,"2010","05","VISIT","NYA"
2010-05-27,39087,0,"Thu","NYA","AL","MIN","AL",47,2,8,"N",180,"2010","05","HOME","MIN"
2010-05-28,39581,0,"Fri","TEX","AL","MIN","AL",48,1,2,"N",162,"2010","05","HOME","MIN"
2010-05-29,39659,0,"Sat","TEX","AL","MIN","AL",49,3,8,"D",169,"2010","05","HOME","MIN"
2010-05-30,39873,0,"Sun","TEX","AL","MIN","AL",50,3,6,"N",188,"2010","05","HOME","MIN"
2010-06-08,38970,0,"Tue","KCA","AL","MIN","AL",58,3,7,"N",165,"2010","06","HOME","MIN"
2010-06-09,40323,0,"Wed","KCA","AL","MIN","AL",59,2,6,"N",147,"2010","06","HOME","MIN"
2010-06-10,39022,0,"Thu","KCA","AL","MIN","AL",60,9,8,"N",185,"2010","06","VISIT","KCA"
2010-06-11,39428,0,"Fri","ATL","NL","MIN","AL",61,1,2,"N",126,"2010","06","HOME","MIN"
2010-06-12,40001,0,"Sat","ATL","NL","MIN","AL",62,3,2,"N",165,"2010","06","VISIT","ATL"
2010-06-13,39772,0,"Sun","ATL","NL","MIN","AL",63,7,3,"D",167,"2010","06","VISIT","ATL"
2010-06-15,39812,0,"Tue","COL","NL","MIN","AL",64,3,9,"N",161,"2010","06","HOME","MIN"
2010-06-16,40814,0,"Wed","COL","NL","MIN","AL",65,1,2,"N",167,"2010","06","HOME","MIN"
2010-06-17,40741,0,"Thu","COL","NL","MIN","AL",66,5,1,"D",142,"2010","06","VISIT","COL"
2010-06-28,40681,0,"Mon","DET","AL","MIN","AL",76,7,5,"N",198,"2010","06","VISIT","DET"
2010-06-29,40593,0,"Tue","DET","AL","MIN","AL",77,4,11,"N",178,"2010","06","HOME","MIN"
2010-06-30,40671,0,"Wed","DET","AL","MIN","AL",78,1,5,"D",152,"2010","06","HOME","MIN"
2010-07-01,40665,0,"Thu","TBA","AL","MIN","AL",79,5,4,"N",229,"2010","07","VISIT","TBA"
2010-07-02,39266,0,"Fri","TBA","AL","MIN","AL",80,1,2,"N",169,"2010","07","HOME","MIN"
2010-07-03,40852,0,"Sat","TBA","AL","MIN","AL",81,8,6,"D",192,"2010","07","VISIT","TBA"
2010-07-04,40328,0,"Sun","TBA","AL","MIN","AL",82,7,4,"D",189,"2010","07","VISIT","TBA"
2010-07-15,40697,0,"Thu","CHA","AL","MIN","AL",89,8,7,"N",214,"2010","07","VISIT","CHA"
2010-07-16,40427,0,"Fri","CHA","AL","MIN","AL",90,4,7,"N",189,"2010","07","HOME","MIN"
2010-07-17,40637,0,"Sat","CHA","AL","MIN","AL",91,2,3,"N",112,"2010","07","HOME","MIN"
2010-07-18,40336,0,"Sun","CHA","AL","MIN","AL",92,6,7,"D",187,"2010","07","HOME","MIN"
2010-07-19,40853,0,"Mon","CLE","AL","MIN","AL",93,10,4,"N",234,"2010","07","VISIT","CLE"
2010-07-20,40745,0,"Tue","CLE","AL","MIN","AL",94,4,3,"N",170,"2010","07","VISIT","CLE"
2010-07-21,40799,0,"Wed","CLE","AL","MIN","AL",95,0,6,"D",171,"2010","07","HOME","MIN"
2010-07-30,40596,0,"Fri","SEA","AL","MIN","AL",103,3,5,"N",178,"2010","07","HOME","MIN"
2010-07-31,40799,0,"Sat","SEA","AL","MIN","AL",104,0,4,"N",127,"2010","07","HOME","MIN"
2010-08-01,40374,0,"Sun","SEA","AL","MIN","AL",105,0,4,"D",134,"2010","08","HOME","MIN"
2010-08-13,40622,0,"Fri","OAK","AL","MIN","AL",116,3,4,"N",166,"2010","08","HOME","MIN"
2010-08-14,40830,0,"Sat","OAK","AL","MIN","AL",117,0,2,"N",135,"2010","08","HOME","MIN"
2010-08-15,40602,0,"Sun","OAK","AL","MIN","AL",118,2,4,"D",165,"2010","08","HOME","MIN"
2010-08-17,40714,0,"Tue","CHA","AL","MIN","AL",119,6,7,"N",191,"2010","08","HOME","MIN"
2010-08-18,40702,0,"Wed","CHA","AL","MIN","AL",120,6,7,"N",191,"2010","08","HOME","MIN"
2010-08-19,40723,0,"Thu","CHA","AL","MIN","AL",121,11,0,"N",151,"2010","08","VISIT","CHA"
2010-08-20,40747,0,"Fri","ANA","AL","MIN","AL",122,2,7,"N",134,"2010","08","HOME","MIN"
2010-08-21,40966,0,"Sat","ANA","AL","MIN","AL",123,9,3,"D",206,"2010","08","VISIT","ANA"
2010-08-22,40385,0,"Sun","ANA","AL","MIN","AL",124,0,4,"N",168,"2010","08","HOME","MIN"
2010-08-31,40186,0,"Tue","DET","AL","MIN","AL",132,3,4,"N",183,"2010","08","HOME","MIN"
2010-09-01,39438,0,"Wed","DET","AL","MIN","AL",133,1,2,"N",170,"2010","09","HOME","MIN"
2010-09-02,39551,0,"Thu","DET","AL","MIN","AL",134,10,9,"N",287,"2010","09","VISIT","DET"
2010-09-03,40134,0,"Fri","TEX","AL","MIN","AL",135,3,4,"N",180,"2010","09","HOME","MIN"
2010-09-04,40496,0,"Sat","TEX","AL","MIN","AL",136,4,12,"D",155,"2010","09","HOME","MIN"
2010-09-05,40516,0,"Sun","TEX","AL","MIN","AL",137,5,6,"D",175,"2010","09","HOME","MIN"
2010-09-06,40228,0,"Mon","KCA","AL","MIN","AL",138,4,5,"D",168,"2010","09","HOME","MIN"
2010-09-07,38816,0,"Tue","KCA","AL","MIN","AL",139,3,10,"N",158,"2010","09","HOME","MIN"
2010-09-08,39376,0,"Wed","KCA","AL","MIN","AL",140,3,4,"N",139,"2010","09","HOME","MIN"
2010-09-17,40681,0,"Fri","OAK","AL","MIN","AL",147,3,1,"N",154,"2010","09","VISIT","OAK"
2010-09-18,40847,0,"Sat","OAK","AL","MIN","AL",148,2,4,"D",149,"2010","09","HOME","MIN"
2010-09-19,40088,0,"Sun","OAK","AL","MIN","AL",149,6,2,"D",182,"2010","09","VISIT","OAK"
2010-09-20,39228,0,"Mon","CLE","AL","MIN","AL",150,3,9,"N",162,"2010","09","HOME","MIN"
2010-09-21,39580,0,"Tue","CLE","AL","MIN","AL",151,4,6,"N",188,"2010","09","HOME","MIN"
2010-09-22,40139,0,"Wed","CLE","AL","MIN","AL",152,1,5,"D",142,"2010","09","HOME","MIN"
2010-09-30,39477,0,"Thu","TOR","AL","MIN","AL",159,13,2,"N",185,"2010","09","VISIT","TOR"
2010-10-01,39937,0,"Fri","TOR","AL","MIN","AL",160,6,3,"N",166,"2010","10","VISIT","TOR"
2010-10-02,40235,0,"Sat","TOR","AL","MIN","AL",161,4,5,"D",158,"2010","10","HOME","MIN"
2010-10-03,40664,0,"Sun","TOR","AL","MIN","AL",162,2,1,"D",121,"2010","10","VISIT","TOR"
2011-04-08,40714,0,"Fri","OAK","AL","MIN","AL",7,1,2,"D",142,"2011","04","HOME","MIN"
2011-04-09,39936,0,"Sat","OAK","AL","MIN","AL",8,1,0,"N",185,"2011","04","VISIT","OAK"
2011-04-10,38484,0,"Sun","OAK","AL","MIN","AL",9,5,3,"D",170,"2011","04","VISIT","OAK"
2011-04-12,38154,0,"Tue","KCA","AL","MIN","AL",10,3,4,"N",197,"2011","04","HOME","MIN"
2011-04-13,36286,0,"Wed","KCA","AL","MIN","AL",11,10,5,"D",166,"2011","04","VISIT","KCA"
2011-04-23,39459,0,"Sat","CLE","AL","MIN","AL",20,3,10,"D",143,"2011","04","HOME","MIN"
2011-04-24,39388,0,"Sun","CLE","AL","MIN","AL",21,3,4,"D",164,"2011","04","HOME","MIN"
2011-04-27,36714,0,"Wed","TBA","AL","MIN","AL",22,8,2,"N",198,"2011","04","VISIT","TBA"
2011-04-28,38215,1,"Thu","TBA","AL","MIN","AL",23,15,3,"D",207,"2011","04","VISIT","TBA"
2011-04-28,36456,2,"Thu","TBA","AL","MIN","AL",24,6,1,"N",149,"2011","04","VISIT","TBA"
2011-05-10,38949,0,"Tue","DET","AL","MIN","AL",34,10,2,"N",194,"2011","05","VISIT","DET"
2011-05-11,38938,0,"Wed","DET","AL","MIN","AL",35,9,7,"D",232,"2011","05","VISIT","DET"
2011-05-13,38809,0,"Fri","TOR","AL","MIN","AL",36,2,0,"N",178,"2011","05","VISIT","TOR"
2011-05-14,39934,0,"Sat","TOR","AL","MIN","AL",37,9,3,"D",207,"2011","05","VISIT","TOR"
2011-05-15,39301,0,"Sun","TOR","AL","MIN","AL",38,11,3,"D",163,"2011","05","VISIT","TOR"
2011-05-23,37498,0,"Mon","SEA","AL","MIN","AL",46,8,7,"N",220,"2011","05","VISIT","SEA"
2011-05-24,37691,0,"Tue","SEA","AL","MIN","AL",47,2,4,"N",140,"2011","05","HOME","MIN"
2011-05-25,38860,0,"Wed","SEA","AL","MIN","AL",48,3,0,"D",150,"2011","05","VISIT","SEA"
2011-05-27,38976,0,"Fri","ANA","AL","MIN","AL",49,6,5,"N",201,"2011","05","VISIT","ANA"
2011-05-28,39824,0,"Sat","ANA","AL","MIN","AL",50,0,1,"N",163,"2011","05","HOME","MIN"
2011-05-29,39867,0,"Sun","ANA","AL","MIN","AL",51,6,5,"D",176,"2011","05","VISIT","ANA"
2011-06-09,38761,0,"Thu","TEX","AL","MIN","AL",62,4,5,"N",181,"2011","06","HOME","MIN"
2011-06-10,38907,0,"Fri","TEX","AL","MIN","AL",63,9,3,"N",187,"2011","06","VISIT","TEX"
2011-06-11,40420,0,"Sat","TEX","AL","MIN","AL",64,1,8,"D",151,"2011","06","HOME","MIN"
2011-06-12,39281,0,"Sun","TEX","AL","MIN","AL",65,1,6,"D",134,"2011","06","HOME","MIN"
2011-06-15,37437,0,"Wed","CHA","AL","MIN","AL",66,1,4,"N",126,"2011","06","HOME","MIN"
2011-06-16,39484,0,"Thu","CHA","AL","MIN","AL",67,0,1,"D",129,"2011","06","HOME","MIN"
2011-06-17,39205,0,"Fri","SDN","NL","MIN","AL",68,5,6,"N",173,"2011","06","HOME","MIN"
2011-06-18,40225,0,"Sat","SDN","NL","MIN","AL",69,0,1,"N",148,"2011","06","HOME","MIN"
2011-06-19,40655,0,"Sun","SDN","NL","MIN","AL",70,4,5,"D",154,"2011","06","HOME","MIN"
2011-06-27,39487,0,"Mon","LAN","NL","MIN","AL",77,15,0,"N",185,"2011","06","VISIT","LAN"
2011-06-28,39755,0,"Tue","LAN","NL","MIN","AL",78,4,6,"N",194,"2011","06","HOME","MIN"
2011-06-29,39655,0,"Wed","LAN","NL","MIN","AL",79,0,1,"D",169,"2011","06","HOME","MIN"
2011-07-01,40812,0,"Fri","MIL","NL","MIN","AL",80,2,6,"N",150,"2011","07","HOME","MIN"
2011-07-02,41378,0,"Sat","MIL","NL","MIN","AL",81,8,7,"N",184,"2011","07","VISIT","MIL"
2011-07-03,41195,0,"Sun","MIL","NL","MIN","AL",82,7,9,"D",194,"2011","07","HOME","MIN"
2011-07-04,39528,0,"Mon","TBA","AL","MIN","AL",83,0,7,"D",144,"2011","07","HOME","MIN"
2011-07-05,38613,0,"Tue","TBA","AL","MIN","AL",84,2,3,"N",165,"2011","07","HOME","MIN"
2011-07-06,39841,0,"Wed","TBA","AL","MIN","AL",85,12,5,"D",214,"2011","07","VISIT","TBA"
2011-07-14,39584,0,"Thu","KCA","AL","MIN","AL",90,4,8,"N",188,"2011","07","HOME","MIN"
2011-07-15,39177,0,"Fri","KCA","AL","MIN","AL",91,2,1,"N",157,"2011","07","VISIT","KCA"
2011-07-16,41295,0,"Sat","KCA","AL","MIN","AL",92,3,4,"N",134,"2011","07","HOME","MIN"
2011-07-17,38786,0,"Sun","KCA","AL","MIN","AL",93,3,4,"D",149,"2011","07","HOME","MIN"
2011-07-18,39768,1,"Mon","CLE","AL","MIN","AL",94,5,2,"D",164,"2011","07","VISIT","CLE"
2011-07-18,38491,2,"Mon","CLE","AL","MIN","AL",95,6,3,"N",183,"2011","07","VISIT","CLE"
2011-07-19,38473,0,"Tue","CLE","AL","MIN","AL",96,1,2,"N",154,"2011","07","HOME","MIN"
2011-07-20,39167,0,"Wed","CLE","AL","MIN","AL",97,5,7,"D",171,"2011","07","HOME","MIN"
2011-07-21,40149,0,"Thu","DET","AL","MIN","AL",98,6,2,"N",175,"2011","07","VISIT","DET"
2011-07-22,40691,0,"Fri","DET","AL","MIN","AL",99,8,2,"N",195,"2011","07","VISIT","DET"
2011-07-23,40764,0,"Sat","DET","AL","MIN","AL",100,1,4,"D",178,"2011","07","HOME","MIN"
2011-07-24,40789,0,"Sun","DET","AL","MIN","AL",101,5,2,"D",197,"2011","07","VISIT","DET"
2011-08-05,41364,0,"Fri","CHA","AL","MIN","AL",112,5,3,"N",149,"2011","08","VISIT","CHA"
2011-08-06,41030,0,"Sat","CHA","AL","MIN","AL",113,6,1,"N",164,"2011","08","VISIT","CHA"
2011-08-07,39353,0,"Sun","CHA","AL","MIN","AL",114,7,0,"D",150,"2011","08","VISIT","CHA"
2011-08-08,40080,0,"Mon","BOS","AL","MIN","AL",115,8,6,"N",180,"2011","08","VISIT","BOS"
2011-08-09,39974,0,"Tue","BOS","AL","MIN","AL",116,4,3,"N",199,"2011","08","VISIT","BOS"
2011-08-10,40491,0,"Wed","BOS","AL","MIN","AL",117,2,5,"N",188,"2011","08","HOME","MIN"
2011-08-18,41126,0,"Thu","NYA","AL","MIN","AL",123,8,4,"N",189,"2011","08","VISIT","NYA"
2011-08-19,41328,0,"Fri","NYA","AL","MIN","AL",124,8,1,"N",164,"2011","08","VISIT","NYA"
2011-08-20,41254,0,"Sat","NYA","AL","MIN","AL",125,4,9,"N",196,"2011","08","HOME","MIN"
2011-08-21,41242,0,"Sun","NYA","AL","MIN","AL",126,3,0,"D",187,"2011","08","VISIT","NYA"
2011-08-22,38986,0,"Mon","BAL","AL","MIN","AL",127,4,1,"N",164,"2011","08","VISIT","BAL"
2011-08-23,38786,0,"Tue","BAL","AL","MIN","AL",128,8,1,"N",160,"2011","08","VISIT","BAL"
2011-08-24,37778,0,"Wed","BAL","AL","MIN","AL",129,6,1,"N",154,"2011","08","VISIT","BAL"
2011-08-25,38406,0,"Thu","BAL","AL","MIN","AL",130,6,1,"D",159,"2011","08","VISIT","BAL"
2011-08-26,38918,0,"Fri","DET","AL","MIN","AL",131,8,1,"N",175,"2011","08","VISIT","DET"
2011-08-27,40179,0,"Sat","DET","AL","MIN","AL",132,6,4,"D",171,"2011","08","VISIT","DET"
2011-08-28,39130,0,"Sun","DET","AL","MIN","AL",133,4,11,"D",169,"2011","08","HOME","MIN"
2011-09-05,40252,1,"Mon","CHA","AL","MIN","AL",140,2,1,"D",147,"2011","09","VISIT","CHA"
2011-09-05,39849,2,"Mon","CHA","AL","MIN","AL",141,4,0,"N",146,"2011","09","VISIT","CHA"
2011-09-06,36959,0,"Tue","CHA","AL","MIN","AL",142,3,0,"N",149,"2011","09","VISIT","CHA"
2011-09-07,38359,0,"Wed","CHA","AL","MIN","AL",143,4,5,"N",164,"2011","09","HOME","MIN"
2011-09-16,37942,0,"Fri","CLE","AL","MIN","AL",149,7,6,"N",178,"2011","09","VISIT","CLE"
2011-09-17,38805,0,"Sat","CLE","AL","MIN","AL",150,10,4,"D",188,"2011","09","VISIT","CLE"
2011-09-18,37012,0,"Sun","CLE","AL","MIN","AL",151,6,5,"D",198,"2011","09","VISIT","CLE"
2011-09-20,35995,0,"Tue","SEA","AL","MIN","AL",153,5,4,"N",179,"2011","09","VISIT","SEA"
2011-09-21,36263,0,"Wed","SEA","AL","MIN","AL",154,5,4,"N",168,"2011","09","VISIT","SEA"
2011-09-22,37466,0,"Thu","SEA","AL","MIN","AL",155,2,3,"D",180,"2011","09","HOME","MIN"
2011-09-26,34847,0,"Mon","KCA","AL","MIN","AL",160,7,3,"N",166,"2011","09","VISIT","KCA"
2011-09-27,34228,0,"Tue","KCA","AL","MIN","AL",161,4,7,"N",148,"2011","09","HOME","MIN"
2011-09-28,36488,0,"Wed","KCA","AL","MIN","AL",162,0,1,"N",127,"2011","09","HOME","MIN"
2012-04-09,39414,0,"Mon","ANA","AL","MIN","AL",4,5,1,"D",170,"2012","04","VISIT","ANA"
2012-04-11,31413,0,"Wed","ANA","AL","MIN","AL",5,5,6,"N",167,"2012","04","HOME","MIN"
2012-04-12,31782,0,"Thu","ANA","AL","MIN","AL",6,9,10,"D",224,"2012","04","HOME","MIN"
2012-04-13,31400,0,"Fri","TEX","AL","MIN","AL",7,4,1,"N",148,"2012","04","VISIT","TEX"
2012-04-14,35854,0,"Sat","TEX","AL","MIN","AL",8,6,2,"D",207,"2012","04","VISIT","TEX"
2012-04-15,32093,0,"Sun","TEX","AL","MIN","AL",9,4,3,"D",168,"2012","04","VISIT","TEX"
2012-04-23,32351,0,"Mon","BOS","AL","MIN","AL",17,6,5,"N",192,"2012","04","VISIT","BOS"
2012-04-24,33651,0,"Tue","BOS","AL","MIN","AL",18,11,2,"N",183,"2012","04","VISIT","BOS"
2012-04-25,32254,0,"Wed","BOS","AL","MIN","AL",19,7,6,"N",212,"2012","04","VISIT","BOS"
2012-04-27,33315,0,"Fri","KCA","AL","MIN","AL",20,7,6,"N",180,"2012","04","VISIT","KCA"
2012-04-29,34201,0,"Sun","KCA","AL","MIN","AL",21,4,7,"D",182,"2012","04","HOME","MIN"
2012-05-07,31382,0,"Mon","ANA","AL","MIN","AL",28,8,3,"N",181,"2012","05","VISIT","ANA"
2012-05-08,30776,0,"Tue","ANA","AL","MIN","AL",29,0,5,"N",157,"2012","05","HOME","MIN"
2012-05-09,31915,0,"Wed","ANA","AL","MIN","AL",30,6,2,"N",162,"2012","05","VISIT","ANA"
2012-05-10,31438,0,"Thu","TOR","AL","MIN","AL",31,6,2,"N",165,"2012","05","VISIT","TOR"
2012-05-11,33387,0,"Fri","TOR","AL","MIN","AL",32,6,7,"N",197,"2012","05","HOME","MIN"
2012-05-12,38820,0,"Sat","TOR","AL","MIN","AL",33,2,1,"N",170,"2012","05","VISIT","TOR"
2012-05-13,36889,0,"Sun","TOR","AL","MIN","AL",34,3,4,"D",179,"2012","05","HOME","MIN"
2012-05-14,32313,0,"Mon","CLE","AL","MIN","AL",35,5,4,"N",163,"2012","05","VISIT","CLE"
2012-05-15,35732,0,"Tue","CLE","AL","MIN","AL",36,5,0,"D",147,"2012","05","VISIT","CLE"
2012-05-25,37688,0,"Fri","DET","AL","MIN","AL",45,10,6,"N",209,"2012","05","VISIT","DET"
2012-05-26,37360,0,"Sat","DET","AL","MIN","AL",46,6,3,"D",159,"2012","05","VISIT","DET"
2012-05-27,38710,0,"Sun","DET","AL","MIN","AL",47,4,3,"D",201,"2012","05","VISIT","DET"
2012-05-28,34709,0,"Mon","OAK","AL","MIN","AL",48,4,5,"D",202,"2012","05","HOME","MIN"
2012-05-29,31781,0,"Tue","OAK","AL","MIN","AL",49,2,3,"N",205,"2012","05","HOME","MIN"
2012-05-30,35103,0,"Wed","OAK","AL","MIN","AL",50,0,4,"D",136,"2012","05","HOME","MIN"
2012-06-08,38014,0,"Fri","CHN","NL","MIN","AL",57,7,8,"N",217,"2012","06","HOME","MIN"
2012-06-09,39309,0,"Sat","CHN","NL","MIN","AL",58,3,11,"D",180,"2012","06","HOME","MIN"
2012-06-10,37526,0,"Sun","CHN","NL","MIN","AL",59,8,2,"D",174,"2012","06","VISIT","CHN"
2012-06-12,32622,0,"Tue","PHI","NL","MIN","AL",60,7,11,"N",195,"2012","06","HOME","MIN"
2012-06-13,32581,0,"Wed","PHI","NL","MIN","AL",61,9,8,"N",185,"2012","06","VISIT","PHI"
2012-06-14,32205,0,"Thu","PHI","NL","MIN","AL",62,6,1,"N",158,"2012","06","VISIT","PHI"
2012-06-15,37295,0,"Fri","MIL","NL","MIN","AL",63,5,3,"N",181,"2012","06","VISIT","MIL"
2012-06-16,37698,0,"Sat","MIL","NL","MIN","AL",64,6,2,"D",177,"2012","06","VISIT","MIL"
2012-06-17,39206,0,"Sun","MIL","NL","MIN","AL",65,4,5,"D",290,"2012","06","HOME","MIN"
2012-06-25,35659,0,"Mon","CHA","AL","MIN","AL",72,1,4,"N",181,"2012","06","HOME","MIN"
2012-06-26,35102,0,"Tue","CHA","AL","MIN","AL",73,3,2,"N",161,"2012","06","VISIT","CHA"
2012-06-27,36539,0,"Wed","CHA","AL","MIN","AL",74,12,5,"D",168,"2012","06","VISIT","CHA"
2012-06-29,33359,0,"Fri","KCA","AL","MIN","AL",75,4,3,"N",170,"2012","06","VISIT","KCA"
2012-06-30,37694,1,"Sat","KCA","AL","MIN","AL",76,2,7,"D",165,"2012","06","HOME","MIN"
2012-06-30,37629,2,"Sat","KCA","AL","MIN","AL",77,1,5,"N",163,"2012","06","HOME","MIN"
2012-07-01,37819,0,"Sun","KCA","AL","MIN","AL",78,8,10,"D",185,"2012","07","HOME","MIN"
2012-07-13,33230,0,"Fri","OAK","AL","MIN","AL",86,6,3,"N",164,"2012","07","VISIT","OAK"
2012-07-14,39084,0,"Sat","OAK","AL","MIN","AL",87,9,3,"N",177,"2012","07","VISIT","OAK"
2012-07-15,36853,0,"Sun","OAK","AL","MIN","AL",88,9,4,"D",194,"2012","07","VISIT","OAK"
2012-07-16,32445,0,"Mon","BAL","AL","MIN","AL",89,7,19,"N",202,"2012","07","HOME","MIN"
2012-07-17,32202,0,"Tue","BAL","AL","MIN","AL",90,4,6,"N",223,"2012","07","HOME","MIN"
2012-07-18,33195,0,"Wed","BAL","AL","MIN","AL",91,2,1,"N",166,"2012","07","VISIT","BAL"
2012-07-19,37676,0,"Thu","BAL","AL","MIN","AL",92,4,3,"D",195,"2012","07","VISIT","BAL"
2012-07-27,37820,0,"Fri","CLE","AL","MIN","AL",99,0,11,"N",145,"2012","07","HOME","MIN"
2012-07-28,39166,0,"Sat","CLE","AL","MIN","AL",100,5,12,"N",174,"2012","07","HOME","MIN"
2012-07-29,34720,0,"Sun","CLE","AL","MIN","AL",101,1,5,"D",148,"2012","07","HOME","MIN"
2012-07-30,35018,0,"Mon","CHA","AL","MIN","AL",102,6,7,"N",188,"2012","07","HOME","MIN"
2012-07-31,36424,0,"Tue","CHA","AL","MIN","AL",103,4,3,"N",161,"2012","07","VISIT","CHA"
2012-08-01,34823,0,"Wed","CHA","AL","MIN","AL",104,3,2,"D",169,"2012","08","VISIT","CHA"
2012-08-10,38108,0,"Fri","TBA","AL","MIN","AL",112,12,6,"N",186,"2012","08","VISIT","TBA"
2012-08-11,39512,0,"Sat","TBA","AL","MIN","AL",113,4,2,"N",160,"2012","08","VISIT","TBA"
2012-08-12,35327,0,"Sun","TBA","AL","MIN","AL",114,7,3,"D",202,"2012","08","VISIT","TBA"
2012-08-13,34366,0,"Mon","DET","AL","MIN","AL",115,3,9,"N",185,"2012","08","HOME","MIN"
2012-08-14,37544,0,"Tue","DET","AL","MIN","AL",116,8,4,"N",174,"2012","08","VISIT","DET"
2012-08-15,37118,0,"Wed","DET","AL","MIN","AL",117,5,1,"D",188,"2012","08","VISIT","DET"
2012-08-27,31883,0,"Mon","SEA","AL","MIN","AL",128,1,0,"N",130,"2012","08","VISIT","SEA"
2012-08-28,29854,0,"Tue","SEA","AL","MIN","AL",129,5,2,"N",175,"2012","08","VISIT","SEA"
2012-08-29,29281,0,"Wed","SEA","AL","MIN","AL",130,0,10,"N",169,"2012","08","HOME","MIN"
2012-08-30,32578,0,"Thu","SEA","AL","MIN","AL",131,5,4,"D",191,"2012","08","VISIT","SEA"
2012-09-07,30111,0,"Fri","CLE","AL","MIN","AL",138,7,6,"N",201,"2012","09","VISIT","CLE"
2012-09-08,33698,0,"Sat","CLE","AL","MIN","AL",139,0,3,"N",178,"2012","09","HOME","MIN"
2012-09-09,30219,0,"Sun","CLE","AL","MIN","AL",140,7,8,"D",206,"2012","09","HOME","MIN"
2012-09-10,27526,0,"Mon","CLE","AL","MIN","AL",141,2,7,"N",150,"2012","09","HOME","MIN"
2012-09-11,28993,0,"Tue","KCA","AL","MIN","AL",142,9,1,"N",176,"2012","09","VISIT","KCA"
2012-09-12,28139,0,"Wed","KCA","AL","MIN","AL",143,10,5,"N",205,"2012","09","VISIT","KCA"
2012-09-13,28669,0,"Thu","KCA","AL","MIN","AL",144,3,4,"N",193,"2012","09","HOME","MIN"
2012-09-14,30729,0,"Fri","CHA","AL","MIN","AL",145,6,0,"N",168,"2012","09","VISIT","CHA"
2012-09-15,36308,0,"Sat","CHA","AL","MIN","AL",146,5,3,"D",159,"2012","09","VISIT","CHA"
2012-09-16,31722,0,"Sun","CHA","AL","MIN","AL",147,9,2,"D",175,"2012","09","VISIT","CHA"
2012-09-24,33720,0,"Mon","NYA","AL","MIN","AL",154,6,3,"N",166,"2012","09","VISIT","NYA"
2012-09-25,33346,0,"Tue","NYA","AL","MIN","AL",155,4,5,"N",178,"2012","09","HOME","MIN"
2012-09-26,33251,0,"Wed","NYA","AL","MIN","AL",156,8,2,"D",174,"2012","09","VISIT","NYA"
2012-09-28,30315,0,"Fri","DET","AL","MIN","AL",157,2,4,"N",150,"2012","09","HOME","MIN"
2012-09-29,32839,0,"Sat","DET","AL","MIN","AL",158,6,4,"D",203,"2012","09","VISIT","DET"
2012-09-30,32554,0,"Sun","DET","AL","MIN","AL",159,2,1,"D",163,"2012","09","VISIT","DET"
2013-04-01,38282,0,"Mon","DET","AL","MIN","AL",1,4,2,"D",208,"2013","04","VISIT","DET"
2013-04-03,22963,0,"Wed","DET","AL","MIN","AL",2,2,3,"D",181,"2013","04","HOME","MIN"
2013-04-04,24752,0,"Thu","DET","AL","MIN","AL",3,2,8,"D",212,"2013","04","HOME","MIN"
2013-04-12,23735,0,"Fri","NYN","NL","MIN","AL",10,16,5,"N",204,"2013","04","VISIT","NYN"
2013-04-13,28804,0,"Sat","NYN","NL","MIN","AL",11,4,2,"D",160,"2013","04","VISIT","NYN"
2013-04-15,23535,0,"Mon","ANA","AL","MIN","AL",12,2,8,"N",169,"2013","04","HOME","MIN"
2013-04-16,23299,0,"Tue","ANA","AL","MIN","AL",13,6,8,"N",210,"2013","04","HOME","MIN"
2013-04-23,25716,1,"Tue","MIA","NL","MIN","AL",16,3,4,"D",146,"2013","04","HOME","MIN"
2013-04-23,23300,2,"Tue","MIA","NL","MIN","AL",17,8,5,"N",221,"2013","04","VISIT","MIA"
